TransactionID,Amount,bankfrm,bankto,date,withdrawn,bankToName
x2WruD8ulJipD2o,8285,708589567,882586834,10/02/17,9654,New Corporate Trust
kFCqB1AIy7MAgCr,4512,174778443,548405307,10/02/17,8959,One Capital Financial Corp.
Fh1jOTlh2lDSejx,2260,165426455,707317281,10/02/17,7231,High Rise Holdings Inc.
a0FZOfHOIOyL56q,9569,486130339,956245345,10/02/17,4795,Origin Holding Company
YlGUmV7LeLQTAdn,5279,749434570,191300872,10/02/17,9329,Grade Banks
CVjRkAuLHA0A7Fh,4841,503668453,472810368,10/02/17,17,Pillar Bank System
NUo3HIlEKZx1PMB,5145,991838713,488322031,10/02/17,5550,Fundament Corporation
x0IAbgQsILLgaI7,7237,325814989,461115458,10/02/17,4388,Life Tree Holdings
MoicMTcrIziwGZu,2618,83957418,9046451,10/02/17,4337,New Life Trus
deeEKIX4IzDTAgG,2373,900989885,275378789,10/02/17,4412,Edge Financial
Qsp58kNWntdIlQo,8340,549482229,58829678,10/02/17,2180,Lifespark Corporation
TpmcOOPWa2ITc6j,6201,800991225,180149293,10/02/17,8177,New Leaf Financial Holdings
upWEAbTC43Cgtnk,5290,462030301,145416711,10/02/17,9934,Sunray Bank System
n7oW12OGUC7JVBS,6442,771404927,305767859,10/02/17,5340,Victory Financial Group
70fAAiDIOITV6Wh,3616,684196883,414912766,10/02/17,5268,Goldward Credit Union
DTRCdS5jnejeCev,28,44748686,949156982,10/02/17,9131,Agnate Bancshares
UM8NWyD6e7544RI,7705,760726293,875511824,10/02/17,3869,Caliber Financial Services
rdaqPahBqkcRIAs,6846,114455483,710101790,10/02/17,7278,Life Essence Financial
rQd9zd1zfuyJUjl,2680,24914736,866361415,10/02/17,8210,New Sense Financial Services
j6Pm7kfKJGzmVP2,2216,46324331,609118944,10/02/17,8022,Grand Summit Banks
LqPSZkC6GX6WLWx,9635,335813763,709353501,10/02/17,9697,State Financial Services
Digdm4aTpS7bfKQ,8694,84228418,93331120,10/02/17,6269,Ward Bank System
W4u6FGidUpPtjuy,4774,871487999,813283578,10/02/17,6025,Repose Financial Corp.
hb0aLTRSLYfTvXl,6629,827626261,876843126,10/02/17,9155,Esteem Financial Services
ulCGjJUssP6CT2w,9669,831381915,573521721,10/02/17,6946,Apogee Bank
NRDYIH5oaxoQZN9,9853,895188158,470996836,10/02/17,1156,Big Heart Financial Group
LaGelT1xfZba9Bp,4378,917978294,13128277,10/02/17,605,Royal Crown Bancorp
OUkXnWCZ9eZ6NBE,8921,926205782,241787430,10/02/17,7866,Allied Financial Holdings
HCK4otxa8a7uuzh,4563,871432431,18147434,10/02/17,3116,Kindred Holdings
KPHOheLPqNCookJ,4184,738405579,969376327,10/02/17,6514,Royal Crown Trust Corp.
WLab2R6ZsSPsIDx,2679,517988462,81429988,10/02/17,9029,Free Citizen Trust Corp.
ARH0MvY0sTe2Yh9,8083,505719413,397524638,10/02/17,6638,Jones Trust
jBQ4PjmLu0ALbs8,5814,568793865,983417174,10/02/17,9883,Fountain Holdings
ZGreYP1vf6NOmIS,6819,285429766,121781950,10/02/17,2691,Esteem Financial
xf3BT0J3cJ4HoPB,5212,247370349,728737850,10/02/17,5258,Evolution Bancshares
NvJgWv1o1wpGjFQ,5989,873405016,143056865,10/02/17,1386,Celestial Holding Company
dzNxs9eDZC2nxM9,8870,220505499,232555947,10/02/17,2492,Wellness Bank System
KHDdUOh7c8Geuge,4119,526072611,792962864,10/02/17,5001,Associated Financial Corp.
9ViY5Yl82a7Dyvv,8737,328910426,211264432,10/02/17,4717,Citadel Banks
U7TYnk4RF8YgeLJ,7918,637215971,646163960,10/02/17,2928,Community Banks
x3s2TPdC9xSyRdp,5426,379520769,415131940,10/02/17,4325,Vertex Financial Holdings
M683Pk56Yukst8D,8496,704668161,133588394,10/02/17,5190,Paramount Trust
8ouVzaDu8z88mba,5617,546006131,76951495,10/02/17,1046,Goldcorp Financial Services
0wa756IB4xWTrP6,3966,153432344,125875473,10/02/17,8002,High Rise Financial Services
kX5zzIpehoTJRJg,2042,765534556,286917876,10/02/17,2270,New Connection Bancshares
Dd39qzdUZp2r36p,3613,491771272,754360183,10/02/17,6779,Grand Market Bank Corp.
AeekeYevz9fdXKi,3707,83304412,144513630,10/02/17,8408,Premium Banks
KXkHmUndCO8Lrci,7064,987345170,45998894,10/02/17,1098,Principal Financial Corp.
1EYvY6eJ3PgzqH1,6937,567294084,445372069,10/02/17,8036,Felicity Trust Corp
0qCbwtlbAbzLBXB,3796,315789044,120958215,10/02/17,4936,Connection Bancorp
PVHyMCHpAx2DjIa,322,998227842,593124923,10/02/17,467,Primo Financial Corp.
LRd5GDEzCr0HMcs,5237,21508342,410951290,10/02/17,6894,New Wealth Banks
eaCgggi0DNRJIFZ,5459,368508016,692381848,10/02/17,4843,Trustcorp Credit Union
Hm5cct02SEfd4eU,4112,942979968,853851763,10/02/17,1000,Ward Trust
cXztcEE6sRfMhmK,3726,318504407,393383879,10/02/17,3521,Spotlight Bank Group
ISW7hBOvhiYtli1,4185,509707441,761408241,10/02/17,5945,Her Majesty Corporation
YCVmTNS8Gc5SELj,2061,817619662,760031183,10/02/17,5273,Boon Financial Corp.
s22JdNsDjjX58Pz,3755,831414164,559292304,10/02/17,1789,Esteem Trust Corp.
1VYkl5J0VDTRnsA,1748,642808814,602445679,10/02/17,9519,Springwell Financial Corp.
6kcmTpRw6vdNNNK,1338,137729521,198593685,10/02/17,9633,Crest Trust Corp.
gSQrHTDOHfpIKoT,3863,673817273,552269947,10/02/17,8200,Solace Bank
C5vgCQwWNtyZPZX,9381,506669596,686035891,10/02/17,861,Sunray Holdings Inc.
DG4Clj4dCVNQjO8,1858,74407342,41517814,10/02/17,4557,Spring Financial
f9ngOyPcbbtetF5,6603,205095107,156378489,10/02/17,9352,Prosperity Trust
4nOxF7TQ9sX0ASA,6074,997018736,464061965,10/02/17,5127,Trust Trust Corp.
em1GhNbY96e4fQW,3100,180467516,329751160,10/02/17,3355,Ascension Financial Group
oNhpSUSR6KDXCOx,869,63426405,790009045,10/02/17,3789,Lifespark Bank Inc.
0Vio5YkdJsmbkcc,3652,268203288,931716144,10/02/17,2994,New Life Holding Company
uxIxkJ7nzNm89Yp,1186,688057283,317636936,10/02/17,792,Zenith Financial Inc.
z8x4WlDsHofj3W7,1541,946137626,696521766,10/02/17,9538,Foundation Financial Services
zkuh3cmbCQq5gN9,2690,532269008,699874991,10/02/17,595,Grand Spire Bancorp
5Fe8qBnD39lIKqK,3718,41099876,841048078,10/02/17,2495,Gold Alliance Financial Holdings
Ki9EJexhDIRIBy0,4687,655875148,116276376,10/02/17,7822,Ocean Financial Inc.
bg224VknVG9fmtJ,6379,757680583,964179808,10/02/17,8341,Generation Bank Inc.
GDQkA0UZUoA2N28,9092,781930205,398602976,10/02/17,5992,Genesis Bank
xzckLn0oynmPfHc,7036,810888092,316850659,10/02/17,8195,First Choice Financial Services
b55Uut43CB3Y83q,2135,904786204,391437748,10/02/17,1162,Assurance Trust
tBtlvKX4x3TiWZm,2115,744562013,57539455,10/02/17,4260,New Connection Financial Holdings
oXb6qAD7W9M31nw,1168,200027953,247584827,10/02/17,5514,Crest Financial
JgO6sQJOqGVYYF3,5706,223096820,586479601,10/02/17,5403,Dominion Holdings Inc.
bcccNa4ES2tPezZ,4842,420406876,721130649,10/02/17,2659,Bulwark Holdings Inc.
c2VpIjxXdcMaA6A,2985,809920500,171384459,10/02/17,9873,New Life Banks Inc.
2BGpy5UvCxJY4ys,7861,949855216,932880046,10/02/17,2102,Origin Bank Inc.
OdQrfWOTiKcwAfU,6154,384005935,839204593,10/02/17,93,Agnate Bancshares
Feh7Z9V0x4uU635,4606,18721404,443312209,10/02/17,652,Agnate Trust Corp.
x4Aru0gw6TTvjVF,5978,853764133,56167742,10/02/17,3451,Allied Financial Holdings
HI1YjDW1eScSUGJ,9671,51723750,75909864,10/02/17,1064,Alpha Bank Inc.
NR0daeNYm4iIPgt,230,860741970,692959503,10/02/17,454,Alpha Financial Services
fxiVs3csHXvX0ss,9389,894276954,435006326,10/02/17,4490,Apogee Bank
BX9VdrWwBJgJ1qS,3034,904817820,246069073,10/02/17,6069,Apogee Bank Group
PAkBTj2eBig0K8C,5254,174326355,566643149,10/02/17,7557,BitcoinExpressExchange
23Aiv8On6ncqbzm,1035,701732080,796789501,10/02/17,754,Arcadia Financial Inc.
LqLIlMWALRJgTD0,3566,653774803,362171520,10/02/17,5786,Archetype Bancorp
EWCQtGGlpvhjoDf,440,58784335,417949935,10/02/17,6013,Armament Corporation
VbfUqTpmkR7oFSd,5409,593553900,988302469,10/02/17,9045,Armament Financial
tSS5iPj5sHXRFLq,2785,216936010,666335015,10/02/17,7477,Ascension Financial Group
4M4jK1oneGUuHAl,4481,285751199,15262607,10/02/17,787,Ascension Financial Services
VF8MUmGYZuMJQZL,7694,640450388,97297984,10/02/17,6474,Associated Financial Corp.
4sl1p2POWdREIps,1941,326089544,795728044,10/02/17,1928,Assurance Trust
EZqxGJFOTd3bKxR,2706,47141498,390061566,10/02/17,7951,Assurance Trust Corp.
OQ7TjfWGfhVq9Ic,8519,652242922,87941207,10/02/17,9390,Aurora Credit Union
kasLsn1tzZMwhIZ,4995,967315420,677957327,10/02/17,5872,Bastion Bank System
qsYBSN6kgbQQECL,7085,918104083,356805281,10/02/17,2941,Better Life Financial Group
YpbFc2YDdIv04U1,5488,293834408,60051633,10/02/17,5637,Big Heart Bancorp
POOUPzyMlpRXb1r,7752,589193192,460562547,10/02/17,1464,Big Heart Financial Group
HHJdOopSDOuWlEj,2356,414031818,756952988,10/02/17,1623,Boon Bank System
zKaBUUwLIAbinXO,2813,106607209,373638304,10/02/17,7712,Boon Financial Corp.
pr410nlAJ6Pt556,4866,164640266,12798922,10/02/17,1842,Bulwark Holdings Inc.
sdRfmH7JjGPuRM4,2424,592025847,346224968,10/02/17,837,Caliber Corporation
baOnAKsE1HWeIc7,157,927921412,306027098,10/02/17,6518,Caliber Financial Services
BS3AC88CHpeNSvb,34,510577987,103336152,10/02/17,9613,Celestial Holding Company
TP7zmhNeObLASqD,9529,485238358,551519918,10/02/17,1431,Central Financial
aIJJR6xh9hLwbFi,9678,671488920,619471244,10/02/17,9703,Citadel Banks
3FajsxGAOmMVoCC,2672,358816139,534607457,10/02/17,4719,Citizens First Financial Group
90mVeUzVfpTOxhC,9288,171377918,344590047,10/02/17,9609,Cognate Financial Services
8KtFwYPlgwqRPLp,5580,180889750,614388114,10/02/17,5004,Community Banks
RJXKdzQ63rHYZUs,8983,252057389,584653364,10/02/17,473,Connection Bancorp
64TJVZdHBUFlal6,6867,783321697,573512699,10/02/17,2259,Core Bank System
XhXsVTcZkQM9kJl,8314,245500208,305159042,10/02/17,1672,Core Financial Holdings
9UAjOrJOFweAeUv,8897,667331378,967381779,10/02/17,5998,Credence Bancorp
50qRWUIjvvmZjnX,180,74409994,866610677,10/02/17,2194,Credence Financial Inc.
Xrmi9zuJTozuOF9,6673,634983736,619296418,10/02/17,1115,Credit Bank
czyFkRhZDpKcePX,1918,950100875,700433494,10/02/17,1703,Crest Financial
EyCVWnXfjIpojy3,9074,930302156,431673754,10/02/17,3548,Crest Trust Corp.
JWxzRL1CzXfd9bX,1723,283275785,848353862,10/02/17,6091,Crown Trust Corp.
61BnAA7TkyU9E9C,2467,289564592,867299501,10/02/17,3061,Diamond Holding Company
1G1FSwuDoybq7GC,5665,754975011,866876049,10/02/17,9053,Domestic Trust
vOtqW3O0DkA8ogT,4707,449098839,838616242,10/02/17,1325,Dominion Financial
P8JWpd0A32v4F8E,165,134101742,398021661,10/02/17,8730,Dominion Holdings Inc.
OfckwTVm1hwy860,5625,889864718,721926708,10/02/17,7096,Edge Financial
t9guihAhnrwpHxd,8549,663948249,149181779,10/02/17,3647,Elysium Financial Corp.
8h7XKOF92kvtRZK,4607,365193531,669018491,10/02/17,9560,Elysium Holdings Inc.
6XsZyM22yM1b46s,3448,899876037,814428094,10/02/17,8095,Elysium Trust
55nZJTqZfROW61S,4059,401272362,289805267,10/02/17,2753,Emblem Holding Company
tVfY45teL2AABie,6170,332146811,39455885,10/02/17,1912,Eminence Bank Group
EfRBQDPsGN2tpcy,4708,834136576,149940727,10/02/17,1158,Eminence Financial Corp.
duAZH8Hge4qSZfh,1438,986723348,102043789,10/02/17,6833,Epitome Financial Corp.
wb1M3j4zxfaQcwD,7459,348059165,620591353,10/02/17,532,Esteem Financial
tvml5PHaLiqWUfR,4091,388183577,763887416,10/02/17,9336,Esteem Financial Services
C44R6UNnAOtFWgy,9276,626211544,124251473,10/02/17,8760,Esteem Trust Corp.
Qy9RgxDvLKCClhF,8096,842741948,248131262,10/02/17,9021,Evolution Bancshares
JfWApPZc5oBsUy4,601,29145044,980457184,10/02/17,7350,Evolution Banks
x5efL5ZT3s5y2hj,9051,550383532,748277976,10/02/17,5539,Evolution Financial Group
7c8DwyAV4Va0cfN,4828,330410317,82027275,10/02/17,3757,Excellence Bank Inc.
kXghBvfr94gbV85,4108,278181165,490956320,10/02/17,6279,Excellence Financial
1sjI8F160VBU8bv,7966,423336414,603112016,10/02/17,9002,Excellence Holdings Inc.
Lhcdei3oMktiLtM,3929,295339156,71562152,10/02/17,506,Faith Bancorp
s5gEd1p1afWnoWX,8358,195108137,691617200,10/02/17,749,Faith Financial Service
gINmxY5dI0Ut7Iu,8882,500661070,88565121,10/02/17,212,Felicity Trust Corp
1PaA4sO0aJQwHiH,4268,361598102,856143947,10/02/17,4797,Fidelity Holdings Inc.
8mFTFM9zchZnpBs,6239,213722942,600351551,10/02/17,7164,First Bank Group
Q8PdrdldyWsbvyv,3303,156109,827084891,10/02/17,5048,First Choice Bancshares
8sTmLdOJmjlvVcF,4324,512362090,187569761,10/02/17,9209,First Choice Financial Services
OzcXUAIP2E001y5,9890,713620844,700335033,10/02/17,8129,First Guaranty Bank
5tmzJmlCZHETduZ,1129,62133033,886371788,10/02/17,2583,Flow Bancshares
WGel0muf62Wx7m1,4,870732670,443256335,10/02/17,2156,Foundation Financial Services
tHC0kUmQdBYn7LG,502,715834849,257034982,10/02/17,9454,Fountain Holdings
pGZrLaoorzIdrEv,9041,326155433,192209764,10/02/17,1504,Free Citizen Financial Holdings
YDsH60zh9RL7fPZ,4442,144166858,275719037,10/02/17,4064,Free Citizen Trust Corp.
ibQHxrf2G00R8ql,1761,299445052,723235901,10/02/17,8919,Fundament Corporation
IVXD70EpnxLBHWH,1924,259972466,138253328,10/02/17,2333,Generation Bank Inc.
nfsLVTjzDZSzWaD,6678,240414296,98381186,10/02/17,7710,Generation Bank Inc.
Kz40IEp8AcAOxEZ,3029,550550809,165500557,10/02/17,7116,Genesis Bank
J9W01JIHow0jnbL,4653,878849783,231643906,10/02/17,3299,Globe Bancorp
hqfMIuFWhvr71Kr,4656,873695489,387125796,10/02/17,4472,Gold Alliance Financial Holdings
hzPSRZ1IEaOo7BH,7900,178716688,810672948,10/02/17,7544,Gold Alliance Trust Corp.
iOKFvwZtWQmpZRx,6713,126580955,120621993,10/02/17,8109,Goldcorp Financial Services
mTlxromakettGPK,6674,284253330,669010925,10/02/17,1986,Goldleaf Corporation
lBpnfOSr8qNP12O,7357,724139895,593818451,10/02/17,714,Goldward Bancorp
CXd1z6n68tLqoVA,6294,24489247,258319224,10/02/17,797,Goldward Credit Union
xo9w1f0U3HOjGj6,5737,872058901,677580363,10/02/17,5821,Goldward Holdings Inc.
A5ZiBTEHs2gLKAp,9046,246977020,319581671,10/02/17,1196,Goodlife Trust Corp.
d7o8CyJVPb25Cfy,576,863315038,627143012,10/02/17,5009,Grade Banks
zlGpjrFCgRn0Ds9,9441,661318128,276537463,10/02/17,2132,Grand Market Bank Corp.
WSjcPvrDtNnyuPn,7088,706015376,322433798,10/02/17,3098,Grand Mutual Corporation
lhh7Lhlq04EgBLG,1353,885284236,725770064,10/02/17,1417,Grand Spire Bancorp
W8QTM96aYuxDjrz,5963,165205654,727869816,10/02/17,4959,Grand Summit Banks
kSiEDr9UNVNgtuc,2125,343998056,731282011,10/02/17,999,Green Valley Banks Inc.
uLIaMiSRgPEyiC2,2549,984444405,692387448,10/02/17,2040,Green Valley Banks Inc.
OrO0GjGYVkN5lJK,6402,633352361,319022805,10/02/17,862,Her Majesty Corporation
nHQ5f4z09YedbMb,5931,67341131,456426426,10/02/17,7874,High Rise Bank
JZ9jIaEYqS7Qflk,7898,445080127,340436922,10/02/17,4460,High Rise Bank
nX9VJmNJzj7V3mO,4746,910202228,98930364,10/02/17,5757,High Rise Banks Inc.
79TK5mE505dKGQS,7910,770794993,725055300,10/02/17,1628,High Rise Financial Services
2KJ3utY6aVns2e7,1756,300939189,669512385,10/02/17,4122,High Rise Holdings Inc.
ZtdQLS6PcGsFMg4,8595,18998034,232573070,10/02/17,2794,His Majesty Bank System
nTnYggXdEOiz4PF,2687,969198579,231836316,10/02/17,584,Joint Bank Inc.
VWm18sisfZ6Q6qp,552,160840354,1325662,10/02/17,5128,Joint Financial
zQVKFdG0YpjixpF,1484,20288994,272498630,10/02/17,1235,Jones Trust
PrTVNbnFXgzPTJ2,5872,753090077,756460225,10/02/17,9693,Kindred Holdings
41LXqdxPvVN3N08,1315,934751900,828439658,10/02/17,7162,Life Essence Corporation
nB5I1QtWZ38YbZ5,3619,670741263,549086343,10/02/17,6900,Life Essence Financial
SjATmpDhp6khoEW,6123,508021665,492131932,10/02/17,5233,Life Tree Bank Corp.
RwjCNjYDEEq8RYS,8706,711244735,860576979,10/02/17,9277,Life Tree Holdings
EIqZ06hzti0bmCV,7867,880451820,635765606,10/02/17,963,Lifespark Bank Inc.
FyFn0I5fENs8llL,2605,107646100,680651876,10/02/17,4587,Lifespark Corporation
rcJ7DJ6MJlgSjSb,7738,782186739,911868823,10/02/17,5471,Lightning Financial
9cfVFkC8hXJ434B,8325,26568535,522917436,10/02/17,4632,Meridian Financial Holdings
TlGXTsBs14n7ShG,4638,973822488,275676960,10/02/17,4945,Meridian Financial Inc.
gC9OE0VqdnBeTh8,9591,491197700,823908849,10/02/17,4448,Meridian Trust
qmKWnOPqJWYHHDK,1052,527187143,817757383,10/02/17,5643,Monolith Trust
JPDyNEfRM5YZNWI,5042,995566129,781756838,10/02/17,6372,National Bank System
NASPDxqoSWjt4Km,276,863236495,618267550,10/02/17,3856,National Financial
QrzFj2NQiq0CCd5,97,924806747,598473900,10/02/17,860,National Holdings
SPNFNMNJKcuRSaN,3294,328557770,144670591,10/02/17,5546,New Blossom Bancshares
CcC69PvGZvfxbuK,9323,297481703,633694621,10/02/17,9175,New Blossom Financial
fYUKqCppMl5mSd2,9955,772920859,524889888,10/02/17,6123,New Connection Bancshares
TkrIiFFtCSQ3xHu,1152,359523986,851694216,10/02/17,8750,New Connection Bank System
6WjF41k6FGp9wfG,5108,146345961,640457519,10/02/17,164,New Connection Financial Holdings
nLsCVsDUzTOsvVE,4175,457594883,110451201,10/02/17,6690,New Corporate Trust
5HrYksYABUkYBTa,4774,246469080,142419654,10/02/17,5751,New Corporate Trust
1zQJp34al7Udke6,2375,474624121,141095823,10/02/17,9669,New Edge Financial
RtyuUkUzZb3DFnm,761,713732379,174443898,10/02/17,7867,New Heights Bank System
dMXudKmOLF7eo42,7807,455267003,445050743,10/02/17,7682,New Horizon Banks Inc
SdadpRisYjwWawT,1551,525902442,710245433,10/02/17,4334,New Leaf Bank
ahLNrMr0ocZfnWK,706,441173957,892068964,10/02/17,143,New Leaf Financial Corp.
hKsKuIsvp39HWom,4080,752480897,568731896,10/02/17,7765,New Leaf Financial Holdings
Wyw4gof3JxmRZum,5058,956394457,873623937,10/02/17,7696,New Life Banks Inc.
gpmPSaTxrSVUoRo,4481,108460595,38377706,10/02/17,6936,New Life Holding Company
kfQZHqiVX4HsGTn,9340,740973972,196302786,10/02/17,3312,New Life Trus
irEIt3fI6Zc04AM,6513,635294770,702126156,10/02/17,7479,New Sense Bank Group
a4k8RaRyh9A7fIc,9278,586012901,771773959,10/02/17,9401,New Sense Financial Services
Rn4dVTsDMJLxLdE,9981,315232835,800272819,10/02/17,310,New Sense Holdings Inc.
Y3SoumKxmpNDJzB,186,805214030,545686865,10/02/17,669,New Wealth Banks
zeOOrR8FPWcttrS,1496,295779075,592893300,10/02/17,2130,Obsidian Bancorp
O8zaA2TauV6MBcx,573,179616620,230932674,10/02/17,9141,Ocean Bank Corp.
C9Qhonc8O5EKaEY,5537,163682310,606603701,10/02/17,2625,Ocean Financial Inc.
TRt15kz2iSZ7OAH,1949,674377352,262520989,10/02/17,5416,Oculus Trust Corp.
bgOn5Liq3rBSTio,3840,291545216,481507713,10/02/17,1246,Omega Trust Corp.
P1eG0l1TCTcmE7A,8035,472151313,768087447,10/02/17,3850,One Capital Financial Corp.
Ol6ocEdjilkl3cO,5564,841459504,419146712,10/02/17,8998,One Duty Financial
gbYrVhvCrGyF9sf,3701,978627483,293720568,10/02/17,7403,Origin Bancorp
hAK2mU4kFyPMc17,9369,6098124,96857574,10/02/17,993,Origin Bank Inc.
vcJhAqNd2PSn0C1,659,233954884,260714355,10/02/17,1448,Origin Holding Company
JD4lEijYX3qBrVi,9255,381661200,34308672,10/02/17,5987,Paradise Financial Corp.
UTUGQ4aXh9yui22,8665,298295762,777148978,10/02/17,5496,Paramount Trust
dweUk2fmuw5ZLXx,4424,237752653,473922600,10/02/17,1872,Pillar Bank System
ShcKZD8L4GZszJk,7712,418251423,712741906,10/02/17,8624,Pinnacle Bank Group
XgMYaYPsLW0h7bb,5828,574476647,162142009,10/02/17,4988,Polestar Financial Inc.
N9S6pUKWgaMG5as,2573,666024377,873562358,10/02/17,8671,Premium Banks
h5gEiH4s5WkZBQS,4330,489992342,884630464,10/02/17,5014,Primo Financial Corp.
s8ufaNx4FODMpB0,9242,168740743,911123549,10/02/17,8606,Principal Financial Corp.
5WnTZS0L8pediSG,8906,243007254,752569363,10/02/17,2843,Principle Financial Services
BUI1asKttC9xl37,4569,299691145,777578261,10/02/17,3949,Principle Holdings Inc.
sjB5nfhV3ejUVhG,2880,948288339,922536460,10/02/17,3637,Private Bancorp
hFiPc4oqBIW7uX9,5707,299300376,615278473,10/02/17,6891,Private Bank
GvWULqrBDNwGbES,3676,136554221,170903486,10/02/17,9264,Private Financial Holdings
qQGjgaVrYBoAqE1,7276,661889825,908749604,10/02/17,4410,Prosperity Holding Company
THWB9InyP7w0aiX,4720,867462637,455121086,10/02/17,8858,Prosperity Trust
cFXPktjxGbUsD5i,942,461439816,210709430,10/02/17,1216,Provenance Bank Group
DcP6FP2wib3xZdQ,8756,476226161,622402719,10/02/17,8176,Provenance Financial Corp.
x0HiH6m783RfANi,2000,565747676,471714481,10/02/17,4842,Purity Bancorp
1CPZesIAxvqapFM,2413,320000147,437899009,10/02/17,8552,Pursuit Financial Inc.
q6rmhLnQxBQ7IFd,9922,112807397,12388232,10/02/17,5474,Reliance Banks
frh3tfTZVAVeKEh,7807,223972207,278261042,10/02/17,6792,Repose Financial Corp.
8RtT2W3XlnZmr48,6040,138053681,13484851,10/02/17,7803,Resolution Bank
8huytyfAg6hNAfo,3804,114654585,745008977,10/02/17,2128,Royal Crown Bancorp
WF9l93s8b4pAKST,9040,211093164,957128270,10/02/17,3561,Royal Crown Trust Corp.
QZn391zp3Km3CsG,9492,158856586,30859055,10/02/17,8321,Sky High Financial Holdings
AOirT3Ni9s8Q06V,4121,348282445,783166144,10/02/17,8105,Sky High Trust
rzLFsOct62S3cVp,7634,266735222,113547981,10/02/17,313,Skyward Financial Inc.
B4KGF6YY4Eh1lvT,9820,505801740,986448270,10/02/17,3813,Snowflake Bancshares
KzkB2H52yDE32H1,3906,771497727,37242166,10/02/17,2825,Snowflake Holdings
s74mrsg1hBLVrUb,667,130295708,486364242,10/02/17,3150,Solace Bank
ClkaQZw0S9Meh3V,6557,150650082,514013342,10/02/17,9318,Solace Holding Company
X5u2StP432fRcsW,7827,580610667,99935136,10/02/17,1878,Soul Bank Group
8O3LNky5K9F7OYY,6597,520871799,907372241,10/02/17,9544,Soul Financial Group
TkZWig8mxy7dwaI,8661,685551207,29822568,10/02/17,5810,South Trust Trust
NoieiEOlkoc7Bhz,5587,24234046,750811222,10/02/17,9689,Spotlight Bank Group
p3kURFcwxMZHpnH,2693,963697659,126215103,10/02/17,3999,Spring Financial
TVabU9RkAv3sFi4,4520,960861947,324142908,10/02/17,6868,Springwell Financial Corp.
dAfTB7AZso0oskd,838,873488636,803438812,10/02/17,1613,Sprout Banks Inc.
LTFSAAqAMG0k6LP,175,736048226,409749226,10/02/17,2068,State Financial Services
JXqRTzDxpSidajl,3155,595897049,377215194,10/02/17,2309,Summit Bancshares
nYYveMrzEn2sHZs,5306,458146471,848333614,10/02/17,6504,Summit Bank
BwHFZNoUELM78Qw,3017,389012191,439945444,10/02/17,9121,Sunray Bancorp
nuP1UhB4VvorO2e,8145,838148300,795934347,10/02/17,6982,Sunray Bank System
OFnivCPqn2MPYJF,8593,281268620,358572526,10/02/17,7145,Sunray Holdings Inc.
3ePaX1XNlmEBshz,3207,418728182,542740394,10/02/17,9578,Surge Bank System
1iw4435TbWueia5,8230,927563577,176933220,10/02/17,2207,Syndicate Financial Corp.
v08BBCinJD6pXqN,2677,742860719,787980818,10/02/17,7289,Syndicate Financial Group
g2y6Q7VIfXyQ8ML,5799,127728674,626446153,10/02/17,6005,Trust Financial Inc.
S6zUknXL2a3l6cy,7468,697265363,66614406,10/02/17,6268,Trust Trust Corp.
s9vOq0NMgcFT3zH,6901,744173122,766550252,10/02/17,9271,Trustcorp Credit Union
ICaKr66rhXBFPzb,8599,959130925,129700376,10/02/17,8028,Value Financial Inc.
CVcSvMZh3rReKac,7131,16019959,580613656,10/02/17,3088,Vertex Financial Holdings
zCNKLExzjbtaMic,2778,129371849,406501524,10/02/17,8776,Victory Financial Group
8WSgu12dNj8h2vK,7927,280376928,464861860,10/02/17,4656,Vigor Holdings
40kNnM9O1rFzaSo,1429,681691146,437964253,10/02/17,9982,Vigor Trust
5TvJ6NCWUBUWagv,2678,708973457,539098398,10/02/17,8121,Vitality Holdings
